OpenPrice,LowPrice,HighPrice,ClosePrice,StockHistoryDate,StockTickerId,Volume
108.89,105.00,109.37,105.31,9/13/2022 12:00:00 AM,GOOG,33014991
47.13,46.02,47.32,46.19,9/13/2022 12:00:00 AM,PFE,16603176
292.90,290.40,297.40,292.13,9/13/2022 12:00:00 AM,TSLA,68229619
154.78,153.61,157.10,155.31,9/14/2022 12:00:00 AM,AAPL,87965409
77.00,76.04,77.14,76.60,9/14/2022 12:00:00 AM,ATVI,7488787
14.76,14.45,14.85,14.66,9/14/2022 12:00:00 AM,F,59571803
105.44,104.50,106.10,105.87,9/14/2022 12:00:00 AM,GOOG,22115805
46.20,45.78,46.41,46.15,9/14/2022 12:00:00 AM,PFE,17162514
292.24,291.64,306.00,302.61,9/14/2022 12:00:00 AM,TSLA,72628653
154.65,151.38,155.24,152.37,9/15/2022 12:00:00 AM,AAPL,90481110
76.50,76.31,77.22,76.83,9/15/2022 12:00:00 AM,ATVI,5475794
14.69,14.68,15.21,14.89,9/15/2022 12:00:00 AM,F,61377049
105.01,103.31,106.21,103.90,9/15/2022 12:00:00 AM,GOOG,26494933
46.11,45.70,46.29,45.94,9/15/2022 12:00:00 AM,PFE,15801972
301.82,300.72,309.12,303.75,9/15/2022 12:00:00 AM,TSLA,64795523
151.21,148.37,151.35,150.70,9/16/2022 12:00:00 AM,AAPL,162278841
76.71,75.78,77.06,76.02,9/16/2022 12:00:00 AM,ATVI,18972756
14.62,14.47,14.74,14.72,9/16/2022 12:00:00 AM,F,68454782
102.97,101.86,104.03,103.63,9/16/2022 12:00:00 AM,GOOG,64540115
46.09,45.64,46.62,46.03,9/16/2022 12:00:00 AM,PFE,30629508
299.61,295.60,303.71,303.35,9/16/2022 12:00:00 AM,TSLA,87087786
149.31,149.10,154.56,154.48,9/19/2022 12:00:00 AM,AAPL,81474246
75.85,75.51,76.28,75.94,9/19/2022 12:00:00 AM,ATVI,5836451
14.50,14.49,14.96,14.93,9/19/2022 12:00:00 AM,F,48696197
102.54,102.37,104.02,103.85,9/19/2022 12:00:00 AM,GOOG,19738603
45.68,44.78,45.88,45.44,9/19/2022 12:00:00 AM,PFE,16256161
300.09,297.80,309.84,309.07,9/19/2022 12:00:00 AM,TSLA,60231156
153.40,153.08,158.08,156.90,9/20/2022 12:00:00 AM,AAPL,107689796
76.00,75.00,76.15,75.04,9/20/2022 12:00:00 AM,ATVI,4836837
14.09,13.01,14.23,13.09,9/20/2022 12:00:00 AM,F,196339973
102.88,101.12,103.17,101.83,9/20/2022 12:00:00 AM,GOOG,24001668
45.00,44.44,45.27,44.77,9/20/2022 12:00:00 AM,PFE,15368999
306.91,305.58,313.33,308.73,9/20/2022 12:00:00 AM,TSLA,61642783
157.34,153.60,158.74,153.72,9/21/2022 12:00:00 AM,AAPL,101696790
75.18,74.83,76.14,75.32,9/21/2022 12:00:00 AM,ATVI,5319821
13.24,13.05,13.59,13.05,9/21/2022 12:00:00 AM,F,94271643
102.24,99.99,103.49,100.01,9/21/2022 12:00:00 AM,GOOG,26596757
44.81,43.90,44.98,43.92,9/21/2022 12:00:00 AM,PFE,17505210
308.29,300.63,313.80,300.80,9/21/2022 12:00:00 AM,TSLA,62555656
152.38,150.91,154.47,152.74,9/22/2022 12:00:00 AM,AAPL,86652542
75.31,75.18,77.23,77.03,9/22/2022 12:00:00 AM,ATVI,8425957
13.12,12.75,13.24,12.77,9/22/2022 12:00:00 AM,F,82004427
99.45,99.41,101.68,100.57,9/22/2022 12:00:00 AM,GOOG,21272675
43.67,43.52,45.00,44.57,9/22/2022 12:00:00 AM,PFE,18508104
299.86,285.82,301.29,288.59,9/22/2022 12:00:00 AM,TSLA,70545413
151.19,148.56,151.47,150.43,9/23/2022 12:00:00 AM,AAPL,96029909
76.59,74.81,76.66,74.95,9/23/2022 12:00:00 AM,ATVI,8176668
12.33,11.95,12.44,12.31,9/23/2022 12:00:00 AM,F,104043687
100.06,98.01,100.11,99.17,9/23/2022 12:00:00 AM,GOOG,25656959
44.44,43.58,44.56,44.08,9/23/2022 12:00:00 AM,PFE,18871669
283.09,272.82,284.50,275.33,9/23/2022 12:00:00 AM,TSLA,63748362
149.66,149.64,153.77,150.77,9/26/2022 12:00:00 AM,AAPL,93339409
74.84,74.25,75.32,74.33,9/26/2022 12:00:00 AM,ATVI,5573118
12.21,11.93,12.38,11.99,9/26/2022 12:00:00 AM,F,89300368
98.61,98.38,100.44,98.81,9/26/2022 12:00:00 AM,GOOG,22437938
43.81,43.67,44.33,43.83,9/26/2022 12:00:00 AM,PFE,18680218
271.83,270.31,284.09,276.01,9/26/2022 12:00:00 AM,TSLA,58076913
152.74,149.94,154.72,151.76,9/27/2022 12:00:00 AM,AAPL,84442741
74.70,74.47,75.33,74.86,9/27/2022 12:00:00 AM,ATVI,6325423
12.21,11.66,12.22,11.91,9/27/2022 12:00:00 AM,F,87044435
99.91,97.34,100.46,98.09,9/27/2022 12:00:00 AM,GOOG,24224988
44.22,43.73,44.58,44.09,9/27/2022 12:00:00 AM,PFE,21562666
283.84,277.51,288.67,282.94,9/27/2022 12:00:00 AM,TSLA,61925185
147.64,144.84,150.64,149.84,9/28/2022 12:00:00 AM,AAPL,146691387
74.86,74.42,75.72,75.39,9/28/2022 12:00:00 AM,ATVI,7529318
11.91,11.76,12.24,12.18,9/28/2022 12:00:00 AM,F,72701565
98.02,97.80,101.40,100.74,9/28/2022 12:00:00 AM,GOOG,24616999
44.67,44.22,44.81,44.43,9/28/2022 12:00:00 AM,PFE,16532559
283.08,277.57,289.00,287.81,9/28/2022 12:00:00 AM,TSLA,54664809
146.10,140.68,146.72,142.48,9/29/2022 12:00:00 AM,AAPL,128138237
75.19,74.33,75.36,74.87,9/29/2022 12:00:00 AM,ATVI,5977605
11.85,11.36,11.88,11.47,9/29/2022 12:00:00 AM,F,84534890
99.30,96.52,99.30,98.09,9/29/2022 12:00:00 AM,GOOG,21921520
44.41,43.95,44.62,44.16,9/29/2022 12:00:00 AM,PFE,13559863
282.76,265.78,283.65,268.21,9/29/2022 12:00:00 AM,TSLA,77620642
141.28,138.00,143.10,138.20,9/30/2022 12:00:00 AM,AAPL,124925274
74.90,74.22,75.30,74.34,9/30/2022 12:00:00 AM,ATVI,9498212
11.39,11.19,11.53,11.20,9/30/2022 12:00:00 AM,F,71688194
97.73,96.03,99.49,96.15,9/30/2022 12:00:00 AM,GOOG,26277832
44.17,43.73,44.60,43.76,9/30/2022 12:00:00 AM,PFE,22962293
266.14,262.47,275.57,265.25,9/30/2022 12:00:00 AM,TSLA,67726598
138.21,137.69,143.07,142.45,10/3/2022 12:00:00 AM,AAPL,114311663
74.41,74.11,74.80,74.36,10/3/2022 12:00:00 AM,ATVI,4561942
11.38,11.13,11.59,11.47,10/3/2022 12:00:00 AM,F,66198347
97.22,97.02,99.97,99.30,10/3/2022 12:00:00 AM,GOOG,24840028
44.07,43.49,44.28,44.14,10/3/2022 12:00:00 AM,PFE,22834282
254.50,241.01,255.16,242.40,10/3/2022 12:00:00 AM,TSLA,98363541
145.03,144.26,146.22,146.10,10/4/2022 12:00:00 AM,AAPL,87830064
74.71,74.56,75.38,75.00,10/4/2022 12:00:00 AM,ATVI,9470339
11.96,11.94,12.37,12.36,10/4/2022 12:00:00 AM,F,87629236
101.04,101.04,102.72,102.41,10/4/2022 12:00:00 AM,GOOG,22580931
44.25,44.09,44.84,44.46,10/4/2022 12:00:00 AM,PFE,28198847
250.52,242.01,257.50,249.44,10/4/2022 12:00:00 AM,TSLA,109578535
144.07,143.01,147.38,146.40,10/5/2022 12:00:00 AM,AAPL,79470968
74.84,73.83,75.00,74.11,10/5/2022 12:00:00 AM,ATVI,7543692
12.38,12.13,12.56,12.51,10/5/2022 12:00:00 AM,F,87919089
100.69,99.74,102.74,102.22,10/5/2022 12:00:00 AM,GOOG,18475515
44.12,43.68,44.37,44.12,10/5/2022 12:00:00 AM,PFE,15673442
245.01,233.27,246.67,240.81,10/5/2022 12:00:00 AM,TSLA,86982673
145.81,145.22,147.54,145.43,10/6/2022 12:00:00 AM,AAPL,68402169
74.09,73.64,74.39,73.83,10/6/2022 12:00:00 AM,ATVI,5820411
12.36,12.19,12.63,12.36,10/6/2022 12:00:00 AM,F,64531939
101.50,101.50,103.73,102.24,10/6/2022 12:00:00 AM,GOOG,17156240
43.76,43.04,43.77,43.09,10/6/2022 12:00:00 AM,PFE,22068158
239.44,235.35,244.58,238.13,10/6/2022 12:00:00 AM,TSLA,69298437
142.54,139.44,143.10,140.09,10/7/2022 12:00:00 AM,AAPL,85925559
73.59,73.04,73.73,73.35,10/7/2022 12:00:00 AM,ATVI,4208211
12.18,12.00,12.30,12.20,10/7/2022 12:00:00 AM,F,56494457
100.65,99.21,101.42,99.57,10/7/2022 12:00:00 AM,GOOG,24249910
43.05,41.92,43.05,42.32,10/7/2022 12:00:00 AM,PFE,20095005
233.94,222.02,234.57,223.07,10/7/2022 12:00:00 AM,TSLA,83916800
140.42,138.57,141.89,140.42,10/10/2022 12:00:00 AM,AAPL,74899002
73.35,73.28,74.11,73.75,10/10/2022 12:00:00 AM,ATVI,4283030
11.47,11.20,11.55,11.36,10/10/2022 12:00:00 AM,F,115548904
99.85,97.87,99.99,98.71,10/10/2022 12:00:00 AM,GOOG,16529897
42.35,41.75,42.62,41.75,10/10/2022 12:00:00 AM,PFE,17888002
223.93,218.36,226.99,222.96,10/10/2022 12:00:00 AM,TSLA,67925018
139.90,138.22,141.35,138.98,10/11/2022 12:00:00 AM,AAPL,77033672
73.60,73.25,74.02,73.55,10/11/2022 12:00:00 AM,ATVI,5381485
11.30,11.18,11.87,11.56,10/11/2022 12:00:00 AM,F,75173184
98.25,97.25,100.12,98.05,10/11/2022 12:00:00 AM,GOOG,21617727
41.66,41.45,42.57,41.92,10/11/2022 12:00:00 AM,PFE,20981150
220.94,215.00,225.75,216.50,10/11/2022 12:00:00 AM,TSLA,77013202
139.13,138.16,140.36,138.34,10/12/2022 12:00:00 AM,AAPL,70433744
73.54,73.17,73.65,73.50,10/12/2022 12:00:00 AM,ATVI,4096913
11.48,11.35,11.70,11.54,10/12/2022 12:00:00 AM,F,59628549
98.27,97.67,99.65,98.30,10/12/2022 12:00:00 AM,GOOG,17343431
42.09,41.92,43.14,42.03,10/12/2022 12:00:00 AM,PFE,18803628
215.33,211.51,219.30,217.24,10/12/2022 12:00:00 AM,TSLA,66860699
134.99,134.37,143.59,142.99,10/13/2022 12:00:00 AM,AAPL,113223975
72.92,72.41,73.89,73.12,10/13/2022 12:00:00 AM,ATVI,6169089
11.24,11.20,11.89,11.77,10/13/2022 12:00:00 AM,F,70487428
95.93,95.27,100.53,99.71,10/13/2022 12:00:00 AM,GOOG,32812220
41.76,41.70,43.16,42.98,10/13/2022 12:00:00 AM,PFE,23135226
208.30,206.22,222.99,221.72,10/13/2022 12:00:00 AM,TSLA,91483045
144.31,138.19,144.52,138.38,10/14/2022 12:00:00 AM,AAPL,88597969
73.44,72.08,73.66,72.13,10/14/2022 12:00:00 AM,ATVI,5141454
11.80,11.56,11.85,11.67,10/14/2022 12:00:00 AM,F,55154053
100.63,97.03,101.29,97.18,10/14/2022 12:00:00 AM,GOOG,22624832
42.89,42.36,43.38,42.86,10/14/2022 12:00:00 AM,PFE,16983573
224.01,204.16,226.26,204.99,10/14/2022 12:00:00 AM,TSLA,94124511
141.06,140.27,142.90,142.41,10/17/2022 12:00:00 AM,AAPL,85250939
72.80,71.71,72.93,71.76,10/17/2022 12:00:00 AM,ATVI,14494605
11.98,11.66,11.99,11.83,10/17/2022 12:00:00 AM,F,59561711
99.52,99.51,101.77,100.78,10/17/2022 12:00:00 AM,GOOG,23311604
43.19,43.19,43.81,43.65,10/17/2022 12:00:00 AM,PFE,16678396
210.04,209.45,221.86,219.35,10/17/2022 12:00:00 AM,TSLA,79428810
145.49,140.61,146.70,143.75,10/18/2022 12:00:00 AM,AAPL,99136610
72.23,72.03,72.50,72.26,10/18/2022 12:00:00 AM,ATVI,5305723
12.22,11.91,12.25,12.03,10/18/2022 12:00:00 AM,F,53603361
103.94,100.65,104.22,101.39,10/18/2022 12:00:00 AM,GOOG,21610541
44.05,43.62,44.36,44.09,10/18/2022 12:00:00 AM,PFE,18442763
229.50,217.25,229.82,220.19,10/18/2022 12:00:00 AM,TSLA,75891905
141.69,141.50,144.95,143.86,10/19/2022 12:00:00 AM,AAPL,61758340
72.01,71.79,72.47,72.21,10/19/2022 12:00:00 AM,ATVI,4602603
11.91,11.86,12.14,12.13,10/19/2022 12:00:00 AM,F,54130042
100.70,99.64,101.66,100.29,10/19/2022 12:00:00 AM,GOOG,21573686
43.91,42.74,44.07,43.11,10/19/2022 12:00:00 AM,PFE,23054685
219.80,217.78,222.93,222.04,10/19/2022 12:00:00 AM,TSLA,66571479
143.02,142.65,145.89,143.39,10/20/2022 12:00:00 AM,AAPL,64521989
72.24,72.24,73.83,73.31,10/20/2022 12:00:00 AM,ATVI,5178979
12.13,11.73,12.20,11.77,10/20/2022 12:00:00 AM,F,55568061
100.82,99.97,103.00,100.53,10/20/2022 12:00:00 AM,GOOG,25125082
43.27,42.82,43.41,42.91,10/20/2022 12:00:00 AM,PFE,17714964
208.28,202.00,215.55,207.28,10/20/2022 12:00:00 AM,TSLA,117798062
142.87,142.65,147.85,147.27,10/21/2022 12:00:00 AM,AAPL,86548609
72.93,72.42,73.17,72.71,10/21/2022 12:00:00 AM,ATVI,4371521
11.74,11.68,12.25,12.19,10/21/2022 12:00:00 AM,F,55132743
98.46,98.23,101.62,101.48,10/21/2022 12:00:00 AM,GOOG,28988727
43.31,42.99,45.16,44.95,10/21/2022 12:00:00 AM,PFE,36575713
206.41,203.80,214.66,214.44,10/21/2022 12:00:00 AM,TSLA,75713754
147.19,146.00,150.23,149.45,10/24/2022 12:00:00 AM,AAPL,75981918
72.83,71.89,72.83,72.51,10/24/2022 12:00:00 AM,ATVI,4495246
12.30,12.18,12.65,12.48,10/24/2022 12:00:00 AM,F,64717741
102.09,100.30,103.10,102.97,10/24/2022 12:00:00 AM,GOOG,24680831
45.08,44.98,45.87,45.54,10/24/2022 12:00:00 AM,PFE,24971991
205.82,198.59,213.50,211.25,10/24/2022 12:00:00 AM,TSLA,100446765
150.09,149.36,152.49,152.34,10/25/2022 12:00:00 AM,AAPL,74732290
72.73,72.44,72.98,72.50,10/25/2022 12:00:00 AM,ATVI,6583175
12.58,12.46,13.03,12.83,10/25/2022 12:00:00 AM,F,66391637
103.30,103.02,105.10,104.93,10/25/2022 12:00:00 AM,GOOG,29910170
45.27,44.89,45.82,45.59,10/25/2022 12:00:00 AM,PFE,23126979
210.10,210.00,224.35,222.41,10/25/2022 12:00:00 AM,TSLA,96507870
150.96,148.04,151.99,149.35,10/26/2022 12:00:00 AM,AAPL,88436172
72.84,72.36,73.03,72.48,10/26/2022 12:00:00 AM,ATVI,6086165
12.80,12.52,13.06,12.82,10/26/2022 12:00:00 AM,F,86986066
96.76,94.57,98.54,94.82,10/26/2022 12:00:00 AM,GOOG,71671814
45.92,45.62,46.65,46.06,10/26/2022 12:00:00 AM,PFE,21413029
219.40,218.20,230.60,224.64,10/26/2022 12:00:00 AM,TSLA,85327078
